datetime,open,high,low,close,volume
2026-04-28 17:24:00,428.74,428.85,428.66,428.84,29169
2026-04-28 17:25:00,428.85,428.85,428.55,428.565,33298
2026-04-28 17:26:00,428.55,428.69,428.5,428.68,33208
2026-04-28 17:27:00,428.68,429.03,428.67,429.0,69767
2026-04-28 17:28:00,429.0,429.0,428.71,428.77,38760
2026-04-28 17:29:00,428.79,428.89,428.58,428.73,33246
2026-04-28 17:30:00,428.74,428.96,428.74,428.96,37241
2026-04-28 17:31:00,428.98,429.03,428.885,428.905,27820
2026-04-28 17:32:00,428.905,428.91,428.67,428.735,28476
2026-04-28 17:33:00,428.71,428.74,428.3,428.31,86542
2026-04-28 17:34:00,428.366,428.56,428.35,428.48,24492
2026-04-28 17:35:00,428.48,428.55,428.1366,428.21,33688
2026-04-28 17:36:00,428.21,428.282,428.13,428.17,27211
2026-04-28 17:37:00,428.2,428.31,428.05,428.07,32964
2026-04-28 17:38:00,428.0,428.0799,427.8,427.98,80477
2026-04-28 17:39:00,427.94,428.23,427.92,428.06,28882
2026-04-28 17:40:00,428.08,428.1999,427.81,427.9997,44061
2026-04-28 17:41:00,427.995,428.095,427.905,428.04,34206
2026-04-28 17:42:00,428.01,428.04,427.75,427.785,30786
2026-04-28 17:43:00,427.77,427.8683,427.7,427.81,31969
2026-04-28 17:44:00,427.81,427.83,427.66,427.8,29077
2026-04-28 17:45:00,427.815,427.96,427.81,427.88,44722
2026-04-28 17:46:00,427.86,427.86,427.5814,427.63,44443
2026-04-28 17:47:00,427.635,427.7699,427.56,427.76,43884
2026-04-28 17:48:00,427.75,427.98,427.69,427.9101,35287
2026-04-28 17:49:00,427.94,428.03,427.84,427.84,28046
2026-04-28 17:50:00,427.825,428.12,427.7685,428.12,47549
2026-04-28 17:51:00,428.105,428.34,428.105,428.24,26552
2026-04-28 17:52:00,428.2399,428.24,428.06,428.1776,31306
2026-04-28 17:53:00,428.175,428.25,427.91,427.98,22592
2026-04-28 17:54:00,427.99,428.06,427.8601,427.92,29599
2026-04-28 17:55:00,427.86,428.0999,427.8448,428.02,20681
2026-04-28 17:56:00,427.9821,428.055,427.92,427.98,18006
2026-04-28 17:57:00,428.0,428.125,428.0,428.0,18903
2026-04-28 17:58:00,428.025,428.1596,427.97,427.98,26381
2026-04-28 17:59:00,427.9591,427.98,427.8001,427.865,23888
2026-04-28 18:00:00,427.87,427.8999,427.7,427.7077,29960
2026-04-28 18:01:00,427.705,427.72,427.32,427.435,61234
2026-04-28 18:02:00,427.455,427.455,427.195,427.22,34493
2026-04-28 18:03:00,427.26,427.29,427.0,427.21,52014
2026-04-28 18:04:00,427.215,427.29,427.12,427.15,19424
2026-04-28 18:05:00,427.15,427.25,427.0,427.2,43797
2026-04-28 18:06:00,427.19,427.345,427.15,427.17,34346
2026-04-28 18:07:00,427.16,427.16,426.9032,426.925,51776
2026-04-28 18:08:00,426.92,427.04,426.9,427.03,31467
2026-04-28 18:09:00,427.03,427.03,426.76,426.816,57651
2026-04-28 18:10:00,426.81,426.865,426.75,426.86,28672
2026-04-28 18:11:00,426.845,426.96,426.75,426.75,22885
